observation_index,observation_time,quantile,cumulative_survival_weight,finite_log_weight,contract_id,method,replication
6,3.0,0.01,0.0,-708.3964185322641,RC-L,M3,4
6,3.0,0.05,0.0,-708.3964185322641,RC-L,M3,4
6,3.0,0.25,0.95516427004238,-0.04587369561786195,RC-L,M3,4
6,3.0,0.5,0.9998631885770235,-0.00013682078251289268,RC-L,M3,4
6,3.0,0.75,0.9999998510164994,-1.489835117380121e-07,RC-L,M3,4
6,3.0,0.95,0.9999999999818264,-1.8173584859327525e-11,RC-L,M3,4
6,3.0,0.99,0.9999999999998592,-1.4079848398296733e-13,RC-L,M3,4
6,3.0,1.0,0.999999999999996,-3.996802888650567e-15,RC-L,M3,4
1,0.5,0.0,0.9999999999961681,-3.83193476950107e-12,RC-L,M3,5
1,0.5,0.01,0.999999999999998,-2.011724120620786e-15,RC-L,M3,5
1,0.5,0.05,1.0,0.0,RC-L,M3,5
1,0.5,0.25,1.0,0.0,RC-L,M3,5
1,0.5,0.5,1.0,0.0,RC-L,M3,5
1,0.5,0.75,1.0,0.0,RC-L,M3,5
1,0.5,0.95,1.0,0.0,RC-L,M3,5
1,0.5,0.99,1.0,0.0,RC-L,M3,5
1,0.5,1.0,1.0,0.0,RC-L,M3,5
2,1.0,0.0,0.9948028885950011,-0.0052106633628921884,RC-L,M3,5
2,1.0,0.01,0.9999608223499803,-3.917842181016476e-05,RC-L,M3,5
2,1.0,0.05,0.9999999837564041,-1.624359605117443e-08,RC-L,M3,5
2,1.0,0.25,0.9999999999993595,-6.404876629064581e-13,RC-L,M3,5
2,1.0,0.5,0.9999999999999998,-2.2204460492503136e-16,RC-L,M3,5
2,1.0,0.75,1.0,0.0,RC-L,M3,5
2,1.0,0.95,1.0,0.0,RC-L,M3,5
2,1.0,0.99,1.0,0.0,RC-L,M3,5
2,1.0,1.0,1.0,0.0,RC-L,M3,5
3,1.5,0.0,0.0,-708.3964185322641,RC-L,M3,5
3,1.5,0.01,0.6543730818072375,-0.4263253471628159,RC-L,M3,5
3,1.5,0.05,0.9996042141780183,-0.00039586417239994675,RC-L,M3,5
3,1.5,0.25,0.9999999885739451,-1.142605494125003e-08,RC-L,M3,5
3,1.5,0.5,0.9999999999982088,-1.7912338279318318e-12,RC-L,M3,5
3,1.5,0.75,0.9999999999999993,-6.661338147750941e-16,RC-L,M3,5
3,1.5,0.95,1.0,0.0,RC-L,M3,5
3,1.5,0.99,1.0,0.0,RC-L,M3,5
3,1.5,1.0,1.0,0.0,RC-L,M3,5
4,2.0,0.0,0.0,-708.3964185322641,RC-L,M3,5
4,2.0,0.01,0.0,-708.3964185322641,RC-L,M3,5
4,2.0,0.05,0.7340773819263029,-0.3100492259919154,RC-L,M3,5
4,2.0,0.25,0.999984646359409,-1.535375848292273e-05,RC-L,M3,5
4,2.0,0.5,0.9999999944700582,-5.529941907507435e-09,RC-L,M3,5
4,2.0,0.75,0.9999999999970297,-2.970235168934714e-12,RC-L,M3,5
4,2.0,0.95,0.9999999999999997,-3.33066907387547e-16,RC-L,M3,5
4,2.0,0.99,1.0,0.0,RC-L,M3,5
4,2.0,1.0,1.0,0.0,RC-L,M3,5
5,2.5,0.0,0.0,-708.3964185322641,RC-L,M3,5
5,2.5,0.01,0.0,-708.3964185322641,RC-L,M3,5
5,2.5,0.05,7.672781846815968e-24,-53.22436299034217,RC-L,M3,5
5,2.5,0.25,0.9981337197667179,-0.0018680239040265703,RC-L,M3,5
5,2.5,0.5,0.9999988820447538,-1.1179558710270204e-06,RC-L,M3,5
5,2.5,0.75,0.9999999994517896,-5.482103661417222e-10,RC-L,M3,5
5,2.5,0.95,0.9999999999999319,-6.805667140952432e-14,RC-L,M3,5
5,2.5,0.99,0.9999999999999993,-6.217248937900904e-16,RC-L,M3,5
5,2.5,1.0,1.0,0.0,RC-L,M3,5
6,3.0,0.0,0.0,-708.3964185322641,RC-L,M3,5
6,3.0,0.01,0.0,-708.3964185322641,RC-L,M3,5
6,3.0,0.05,0.0,-708.3964185322641,RC-L,M3,5
6,3.0,0.25,0.8619320141857864,-0.1485788812829106,RC-L,M3,5
6,3.0,0.5,0.9997904378196737,-0.00020958414154818687,RC-L,M3,5
6,3.0,0.75,0.9999996851012954,-3.148987541907651e-07,RC-L,M3,5
6,3.0,0.95,0.9999999999284129,-7.158706960796717e-11,RC-L,M3,5
6,3.0,0.99,0.9999999999987411,-1.2588818876232104e-12,RC-L,M3,5
6,3.0,1.0,0.9999999999999962,-3.774758283725535e-15,RC-L,M3,5
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,0
1,0.26301369863013696,0.01,0.0,-708.3964185322641,RC-A,M2,0
1,0.26301369863013696,0.05,0.8857788706591438,-0.12129283366142071,RC-A,M2,0
1,0.26301369863013696,0.25,0.9976172217617166,-0.002385621612231003,RC-A,M2,0
1,0.26301369863013696,0.5,0.9998383638678807,-0.00016164919664672585,RC-A,M2,0
1,0.26301369863013696,0.75,0.9999917566397658,-8.24339421090744e-06,RC-A,M2,0
1,0.26301369863013696,0.95,0.9999998749111234,-1.2508888438627267e-07,RC-A,M2,0
1,0.26301369863013696,0.99,0.9999999930087402,-6.991259811087275e-09,RC-A,M2,0
1,0.26301369863013696,1.0,0.9999999995536558,-4.4634418393499034e-10,RC-A,M2,0
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,0
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,0
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M2,0
2,0.5123287671232877,0.25,0.9468303499221187,-0.05463535104886109,RC-A,M2,0
2,0.5123287671232877,0.5,0.9992678723836927,-0.0007323957555874319,RC-A,M2,0
2,0.5123287671232877,0.75,0.9999863139597245,-1.368613393060374e-05,RC-A,M2,0
2,0.5123287671232877,0.95,0.9999998546999443,-1.4530006617676284e-07,RC-A,M2,0
2,0.5123287671232877,0.99,0.9999999924379263,-7.562073783231016e-09,RC-A,M2,0
2,0.5123287671232877,1.0,0.9999999995536558,-4.4634418393499034e-10,RC-A,M2,0
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,0
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,0
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,0
3,0.7616438356164383,0.25,0.01548424799187005,-4.167967510041331,RC-A,M2,0
3,0.7616438356164383,0.5,0.894923502510365,-0.11101703925106443,RC-A,M2,0
3,0.7616438356164383,0.75,0.9949378050491133,-0.005075051636127877,RC-A,M2,0
3,0.7616438356164383,0.95,0.9999352166103739,-6.478548816164542e-05,RC-A,M2,0
3,0.7616438356164383,0.99,0.999997277907228,-2.7220964814423515e-06,RC-A,M2,0
3,0.7616438356164383,1.0,0.9999999819393609,-1.8060639270741885e-08,RC-A,M2,0
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,0
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,0
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,0
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,0
4,1.010958904109589,0.5,0.32541776162159275,-1.12264550172375,RC-A,M2,0
4,1.010958904109589,0.75,0.9405022968675057,-0.06134118807866013,RC-A,M2,0
4,1.010958904109589,0.95,0.9991277850142646,-0.0008725955908145806,RC-A,M2,0
4,1.010958904109589,0.99,0.9998567860660293,-0.0001432241910448035,RC-A,M2,0
4,1.010958904109589,1.0,0.9999993961387911,-6.038613913432653e-07,RC-A,M2,0
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,0
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,0
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,0
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,0
5,1.2602739726027397,0.5,7.924268638278343e-17,-37.08178523402223,RC-A,M2,0
5,1.2602739726027397,0.75,0.7003593569540387,-0.35616676503764,RC-A,M2,0
5,1.2602739726027397,0.95,0.9923758036484716,-0.007653411393845345,RC-A,M2,0
5,1.2602739726027397,0.99,0.9992166472449158,-0.0007836599835407389,RC-A,M2,0
5,1.2602739726027397,1.0,0.9999291665916943,-7.083591710998241e-05,RC-A,M2,0
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,0
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,0
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,0
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,0
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,0
6,1.5095890410958903,0.75,0.2438401395528355,-1.4112427312371572,RC-A,M2,0
6,1.5095890410958903,0.95,0.9749614900391607,-0.025357306868456667,RC-A,M2,0
6,1.5095890410958903,0.99,0.9985783760399173,-0.0014226354743612486,RC-A,M2,0
6,1.5095890410958903,1.0,0.9996554325560095,-0.00034462682099214997,RC-A,M2,0
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,0
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,0
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,0
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,0
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,0
7,1.7589041095890412,0.75,0.0038334095010974915,-5.564014005446543,RC-A,M2,0
7,1.7589041095890412,0.95,0.9209920694839209,-0.08230740162166005,RC-A,M2,0
7,1.7589041095890412,0.99,0.9940278576145607,-0.0059902782364550326,RC-A,M2,0
7,1.7589041095890412,1.0,0.9996364279946035,-0.0003636381137218306,RC-A,M2,0
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M2,0
8,2.0082191780821916,0.95,0.824158729659641,-0.19339280561611943,RC-A,M2,0
8,2.0082191780821916,0.99,0.976833149143991,-0.023439433229282384,RC-A,M2,0
8,2.0082191780821916,1.0,0.9965866402109373,-0.00341919859199699,RC-A,M2,0
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,1
1,0.26301369863013696,0.01,1.468036846599685e-17,-38.76170076595075,RC-A,M2,1
1,0.26301369863013696,0.05,0.8057580186324778,-0.21597190804392385,RC-A,M2,1
1,0.26301369863013696,0.25,0.9972692686512928,-0.0027344666107816666,RC-A,M2,1
1,0.26301369863013696,0.5,0.9998507060786569,-0.00014930506696762607,RC-A,M2,1
1,0.26301369863013696,0.75,0.9999918294874632,-8.170545915612105e-06,RC-A,M2,1
1,0.26301369863013696,0.95,0.9999998987566867,-1.0124331837552395e-07,RC-A,M2,1
1,0.26301369863013696,0.99,0.9999999934703306,-6.529669425445426e-09,RC-A,M2,1
1,0.26301369863013696,1.0,0.9999999999346977,-6.530231910986175e-11,RC-A,M2,1
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,1
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,1
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M2,1
2,0.5123287671232877,0.25,0.9224317826048526,-0.08074188190957818,RC-A,M2,1
2,0.5123287671232877,0.5,0.9990151084502863,-0.0009853768746207374,RC-A,M2,1
2,0.5123287671232877,0.75,0.9999857578466465,-1.4242254773997574e-05,RC-A,M2,1
2,0.5123287671232877,0.95,0.9999998845398992,-1.1546010746835003e-07,RC-A,M2,1
2,0.5123287671232877,0.99,0.9999999918784196,-8.12158040966981e-09,RC-A,M2,1
2,0.5123287671232877,1.0,0.9999999999346977,-6.530231910986175e-11,RC-A,M2,1
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,1
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,1
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,1
3,0.7616438356164383,0.25,3.781094031462948e-17,-37.813985293641636,RC-A,M2,1
3,0.7616438356164383,0.5,0.8344351630972786,-0.18100023486277117,RC-A,M2,1
3,0.7616438356164383,0.75,0.9919550139544978,-0.008077522239595687,RC-A,M2,1
3,0.7616438356164383,0.95,0.9999299300484558,-7.007240702225785e-05,RC-A,M2,1
3,0.7616438356164383,0.99,0.9999960212704235,-3.97873750765166e-06,RC-A,M2,1
3,0.7616438356164383,1.0,0.9999999396264877,-6.037351413880813e-08,RC-A,M2,1
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,1
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,1
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,1
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,1
4,1.010958904109589,0.5,0.08498682945922725,-2.465258982035933,RC-A,M2,1
4,1.010958904109589,0.75,0.8873642086090456,-0.11949977756088703,RC-A,M2,1
4,1.010958904109589,0.95,0.998111188118874,-0.0018905981106215157,RC-A,M2,1
4,1.010958904109589,0.99,0.9998826885196671,-0.00011731836205179777,RC-A,M2,1
4,1.010958904109589,1.0,0.9999936743333115,-6.325686695581967e-06,RC-A,M2,1
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,1
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,1
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,1
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,1
5,1.2602739726027397,0.5,0.0,-708.3964185322641,RC-A,M2,1
5,1.2602739726027397,0.75,0.5134887364342519,-0.666550627971947,RC-A,M2,1
5,1.2602739726027397,0.95,0.9855948271155593,-0.014510008803554072,RC-A,M2,1
5,1.2602739726027397,0.99,0.99893514025995,-0.0010654296462750525,RC-A,M2,1
5,1.2602739726027397,1.0,0.9999936737460797,-6.326273931064603e-06,RC-A,M2,1
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,1
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,1
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,1
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,1
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,1
6,1.5095890410958903,0.75,0.03101695823538078,-3.4733797112120426,RC-A,M2,1
6,1.5095890410958903,0.95,0.9196922727523874,-0.08371629458996346,RC-A,M2,1
6,1.5095890410958903,0.99,0.9903815229484455,-0.009665315472355518,RC-A,M2,1
6,1.5095890410958903,1.0,0.9994552860172062,-0.0005448623933520231,RC-A,M2,1
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,1
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,1
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,1
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,1
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,1
7,1.7589041095890412,0.75,6.164417822409193e-18,-39.6277379744348,RC-A,M2,1
7,1.7589041095890412,0.95,0.8270709547771815,-0.18986527090127508,RC-A,M2,1
7,1.7589041095890412,0.99,0.9744666688777671,-0.02586637544314028,RC-A,M2,1
7,1.7589041095890412,1.0,0.9986098758910936,-0.0013910912278062642,RC-A,M2,1
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M2,1
8,2.0082191780821916,0.95,0.7514397308137295,-0.2858556454513261,RC-A,M2,1
8,2.0082191780821916,0.99,0.9648145691868873,-0.03581976115832251,RC-A,M2,1
8,2.0082191780821916,1.0,0.9984176403318613,-0.0015836129214379102,RC-A,M2,1
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,2
1,0.26301369863013696,0.01,0.0,-708.3964185322641,RC-A,M2,2
1,0.26301369863013696,0.05,0.8623006568171309,-0.14815194903858914,RC-A,M2,2
1,0.26301369863013696,0.25,0.9976795931850002,-0.002323103131277014,RC-A,M2,2
1,0.26301369863013696,0.5,0.9998561098917828,-0.0001439004615912209,RC-A,M2,2
1,0.26301369863013696,0.75,0.9999929036466226,-7.096378557519732e-06,RC-A,M2,2
1,0.26301369863013696,0.95,0.9999998726599146,-1.2734009350638273e-07,RC-A,M2,2
1,0.26301369863013696,0.99,0.9999999923780167,-7.621983333509867e-09,RC-A,M2,2
1,0.26301369863013696,1.0,0.9999999999798218,-2.0178192450463338e-11,RC-A,M2,2
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,2
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,2
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M2,2
2,0.5123287671232877,0.25,0.9414366653663371,-0.060348208294261955,RC-A,M2,2
2,0.5123287671232877,0.5,0.9992540321955921,-0.0007462461826008265,RC-A,M2,2
2,0.5123287671232877,0.75,0.9999869015820564,-1.3098503728820975e-05,RC-A,M2,2
2,0.5123287671232877,0.95,0.9999998615234597,-1.3847654993874606e-07,RC-A,M2,2
2,0.5123287671232877,0.99,0.9999999923773061,-7.62269397949637e-09,RC-A,M2,2
2,0.5123287671232877,1.0,0.9999999999798218,-2.0178192450463338e-11,RC-A,M2,2
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,2
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,2
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,2
3,0.7616438356164383,0.25,0.004271397800663658,-5.455826319576766,RC-A,M2,2
3,0.7616438356164383,0.5,0.8610714657878751,-0.14957780081130403,RC-A,M2,2
3,0.7616438356164383,0.75,0.9933720745592773,-0.0066499899432525475,RC-A,M2,2
3,0.7616438356164383,0.95,0.999926744481592,-7.325820250671735e-05,RC-A,M2,2
3,0.7616438356164383,0.99,0.9999959533975019,-4.046610708197589e-06,RC-A,M2,2
3,0.7616438356164383,1.0,0.9999999296411446,-7.035885787249787e-08,RC-A,M2,2
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,2
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,2
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,2
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,2
4,1.010958904109589,0.5,0.2041901294323621,-1.5889785325303714,RC-A,M2,2
4,1.010958904109589,0.75,0.9067420384330589,-0.09789740453374138,RC-A,M2,2
4,1.010958904109589,0.95,0.9984749429109545,-0.0015262211723414065,RC-A,M2,2
4,1.010958904109589,0.99,0.9999426455428279,-5.735610364737545e-05,RC-A,M2,2
4,1.010958904109589,1.0,0.9999979193378796,-2.0806642849564267e-06,RC-A,M2,2
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,2
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,2
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,2
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,2
5,1.2602739726027397,0.5,1.0096286599609402e-33,-75.97572546896012,RC-A,M2,2
5,1.2602739726027397,0.75,0.5879372066306685,-0.531142683186188,RC-A,M2,2
5,1.2602739726027397,0.95,0.9875218919144418,-0.012556621165412979,RC-A,M2,2
5,1.2602739726027397,0.99,0.9993253437817785,-0.000674883950362268,RC-A,M2,2
5,1.2602739726027397,1.0,0.9999975565685435,-2.4434344417244805e-06,RC-A,M2,2
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,2
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,2
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,2
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,2
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,2
6,1.5095890410958903,0.75,0.15346381515685503,-1.874301191556096,RC-A,M2,2
6,1.5095890410958903,0.95,0.9585328215269164,-0.04235220703195377,RC-A,M2,2
6,1.5095890410958903,0.99,0.9966483968545561,-0.0033572625046345526,RC-A,M2,2
6,1.5095890410958903,1.0,0.999997499661629,-2.5003414968575973e-06,RC-A,M2,2
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,2
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,2
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,2
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,2
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,2
7,1.7589041095890412,0.75,0.004055639024459382,-5.524500181623156,RC-A,M2,2
7,1.7589041095890412,0.95,0.8750361021623883,-0.13349217173731692,RC-A,M2,2
7,1.7589041095890412,0.99,0.9886879030160185,-0.011376834258774225,RC-A,M2,2
7,1.7589041095890412,1.0,0.9995947966082115,-0.0004052855088663288,RC-A,M2,2
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M2,2
8,2.0082191780821916,0.95,0.7043511748337621,-0.3504818899493202,RC-A,M2,2
8,2.0082191780821916,0.99,0.9724588098340957,-0.02792940641295799,RC-A,M2,2
8,2.0082191780821916,1.0,0.9894065540074056,-0.010649955986286952,RC-A,M2,2
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,3
1,0.26301369863013696,0.01,0.0,-708.3964185322641,RC-A,M2,3
1,0.26301369863013696,0.05,0.814145194548317,-0.2056167315636766,RC-A,M2,3
1,0.26301369863013696,0.25,0.9972969515641666,-0.002706708436670771,RC-A,M2,3
1,0.26301369863013696,0.5,0.999832566458269,-0.00016744756067457262,RC-A,M2,3
1,0.26301369863013696,0.75,0.9999897897116279,-1.0210340499126621e-05,RC-A,M2,3
1,0.26301369863013696,0.95,0.9999998922521212,-1.0774788461890618e-07,RC-A,M2,3
1,0.26301369863013696,0.99,0.9999999938050971,-6.1949029942317394e-09,RC-A,M2,3
1,0.26301369863013696,1.0,0.9999999997322407,-2.6775925924514674e-10,RC-A,M2,3
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,3
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,3
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M2,3
2,0.5123287671232877,0.25,0.9299348878895823,-0.07264081578519835,RC-A,M2,3
2,0.5123287671232877,0.5,0.9989018579354838,-0.001098745483842697,RC-A,M2,3
2,0.5123287671232877,0.75,0.9999767707579799,-2.3229511824545675e-05,RC-A,M2,3
2,0.5123287671232877,0.95,0.9999998761180592,-1.2388194854728815e-07,RC-A,M2,3
2,0.5123287671232877,0.99,0.9999999935736132,-6.4263867545436774e-09,RC-A,M2,3
2,0.5123287671232877,1.0,0.9999999997322407,-2.6775925924514674e-10,RC-A,M2,3
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,3
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,3
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,3
3,0.7616438356164383,0.25,4.0284547405200064e-17,-37.750575412040234,RC-A,M2,3
3,0.7616438356164383,0.5,0.8519359792034434,-0.16024394591668298,RC-A,M2,3
3,0.7616438356164383,0.75,0.9943176273792833,-0.005698578724941063,RC-A,M2,3
3,0.7616438356164383,0.95,0.999912953883172,-8.704990562756041e-05,RC-A,M2,3
3,0.7616438356164383,0.99,0.9999960931780674,-3.9068295796143795e-06,RC-A,M2,3
3,0.7616438356164383,1.0,0.9999999896896192,-1.0310380799062187e-08,RC-A,M2,3
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,3
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,3
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,3
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,3
4,1.010958904109589,0.5,0.17820083890994448,-1.7248440562688296,RC-A,M2,3
4,1.010958904109589,0.75,0.9371593159454026,-0.06490198350692022,RC-A,M2,3
4,1.010958904109589,0.95,0.9985978188917269,-0.0014031652350160052,RC-A,M2,3
4,1.010958904109589,0.99,0.9998236707136294,-0.00017634483444874883,RC-A,M2,3
4,1.010958904109589,1.0,0.9999922488749309,-7.751155109106166e-06,RC-A,M2,3
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,3
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,3
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,3
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,3
5,1.2602739726027397,0.5,0.0,-708.3964185322641,RC-A,M2,3
5,1.2602739726027397,0.75,0.5918520419065034,-0.5244986045476292,RC-A,M2,3
5,1.2602739726027397,0.95,0.9941478896768984,-0.005869301021437125,RC-A,M2,3
5,1.2602739726027397,0.99,0.9993508739598601,-0.0006493368136652005,RC-A,M2,3
5,1.2602739726027397,1.0,0.9999702095109246,-2.979093282082574e-05,RC-A,M2,3
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,3
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,3
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,3
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,3
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,3
6,1.5095890410958903,0.75,0.17682823656956423,-1.7328801912099407,RC-A,M2,3
6,1.5095890410958903,0.95,0.9742392344497,-0.026098552010262847,RC-A,M2,3
6,1.5095890410958903,0.99,0.9982243085905217,-0.0017772767951838003,RC-A,M2,3
6,1.5095890410958903,1.0,0.999897383978846,-0.00010262128653816522,RC-A,M2,3
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,3
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,3
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,3
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,3
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,3
7,1.7589041095890412,0.75,2.1723789662019593e-19,-43.164920526225174,RC-A,M2,3
7,1.7589041095890412,0.95,0.890988116634066,-0.11542455792496535,RC-A,M2,3
7,1.7589041095890412,0.99,0.9899574123250824,-0.010094613906036843,RC-A,M2,3
7,1.7589041095890412,1.0,0.9998952445916625,-0.00010476089556857396,RC-A,M2,3
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,3
